Terrain_Type,Timestamp,Weather_Condition,Irradiance_W_m2,Panel_Bus_Voltage,Shunt_Current,Temperature_Ambient,Temperature_Panel,Humidity_Relative,Atm_Pressure,Altitude_Approx,Panel_Tilt_Angle_Z,Dust_Density_g_m2,RGB_Red,RGB_Green,RGB_Blue,Motion_Detected,Current_Predicted,Voltage_Predicted,Power_Predicted,Efficiency_Predicted,Efficiency_Drop_Percent,Ideal_Max_Power,Heat_Dissipation_C,Root_Cause_Class,Recommended_Action
Desert,2025-05-17 22:00:00,,892.7853865436012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.58344055518124,0.4791001677214308,0.28200157892879374,0.2413774618985855,Stable,3.783959323207586,13.68758030094224,51.793247091902884,3.8646540987326823,80.7342316209264,267.8356159630804,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Coastal,2025-05-17 23:00:00,,782.7643282243732,0.0,0.0,0.0,0.0,86.56039365202896,0.0,0.0,0.0,0.0,0.25,0.35,0.4,Stable,7.107195467795065,29.658873740354867,210.79141302735619,17.93745838514454,10.61695285644343,234.82929846731196,0.0,Normal_Operation,No action required. System healthy.
Himalayan,2025-05-18 00:00:00,,755.3431752655436,0.0,0.0,10.202239660109953,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.5,Stable,7.481250076675393,29.644588660136716,221.7785811866583,19.556939507545433,2.559005200499831,226.60295257966305,-10.202239660109953,Normal_Operation,No action required. System healthy.
Plain,2025-05-18 01:00:00,,706.2791731065553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,6.625306610320691,27.458685050485876,181.92220757569802,17.155694947725753,14.543873863216783,211.88375193196657,0.0,Normal_Operation,No action required. System healthy.
Plain,2025-05-18 02:00:00,,1021.5156612799021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,9.708612447982453,29.722101589875702,288.5603654756663,18.819888754116008,6.145403861972476,306.45469838397065,0.0,Normal_Operation,No action required. System healthy.
Himalayan,2025-05-18 03:00:00,,821.0130029438476,0.0,0.0,1.7170129678206205,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.5,Stable,7.954275827407963,29.89432495915222,237.78770639926304,19.292814884254284,3.847975891163724,246.30390088315426,-1.7170129678206205,Normal_Operation,No action required. System healthy.
Desert,2025-05-18 04:00:00,,1030.2666465893897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.88956051959767,0.45992207642654276,0.23699136596729034,0.3009119105549318,Stable,3.2328836560854084,9.94855627822464,32.16252499351832,2.0798322309802666,89.6276684667625,309.07999397681687,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Desert,2025-05-18 05:00:00,,1189.1719496157857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.74379097751709,0.35778191688896566,0.3189155279820429,0.2811848533778987,Stable,1.9195516082849329,5.010264973520006,9.617462187853995,0.5388664791030189,97.31169263975374,356.7515848847357,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Himalayan,2025-05-18 06:00:00,,742.3952811016084,0.0,0.0,8.092610649175768,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.5,Stable,7.267137323065565,28.139989542072588,204.49716827187038,18.34725165567157,8.591783340724968,222.7185843304825,-8.092610649175768,Normal_Operation,No action required. System healthy.
Plain,2025-05-18 07:00:00,,695.8878885298985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,6.274291514588561,27.11721458028516,170.14130934036038,16.28408553415194,18.890090851370967,208.76636655896957,0.0,High_Temperature_Loss,Monitor ventilation. Consider surface cooling.
Coastal,2025-05-18 08:00:00,,576.1408256649424,0.0,0.0,0.0,0.0,76.97050340616741,0.0,0.0,0.0,0.0,0.25,0.35,0.4,Stable,3.1869892708498035,16.884519112398838,53.81078125467354,6.219380754707384,69.04620023799102,172.84224769948273,0.0,Soiling_Severe,🚨 URGENT: High-pressure water cleaning required immediately.
Plain,2025-05-18 09:00:00,,757.8367346237451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,7.567692371469027,28.085067265990848,212.53914930103343,18.680570971683537,6.924370672521729,227.35102038712353,0.0,Normal_Operation,No action required. System healthy.
Desert,2025-05-18 10:00:00,,827.3779303669185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.15728676888485,0.41080747076726415,0.34709514808805103,0.1710409161914462,Stable,3.475590756985965,13.538363416589085,47.053810755413956,3.788347545851283,81.1190671530397,248.21337911007552,0.0,Temperature_Severe,⚠️ WARNING: Critical temperature. Check cooling/ventilation.
Coastal,2025-05-18 11:00:00,,917.0832213960289,0.0,0.0,0.0,0.0,78.04492271469022,0.0,0.0,0.0,0.0,0.25,0.35,0.4,Wind_High,8.978428909823338,27.428879386167456,246.2682436448233,17.889278030108905,10.812757412417607,275.12496641880864,0.0,Normal_Operation,No action required. System healthy.
Desert,2025-05-18 12:00:00,,908.2884147430015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.985202986183898,0.4297662440902906,0.2819489741198857,0.2285425253166698,Stable,5.442373149973505,19.40997759913904,105.6363409271415,7.747822606981019,61.37420622458426,272.4865244229004,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Himalayan,2025-05-18 13:00:00,,730.439723757224,0.0,0.0,11.090594714741016,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.5,Snow_Slide,7.0437410970441565,28.54607414362229,201.0711556047019,18.334874216060598,8.658790497633362,219.13191712716718,-11.090594714741016,Normal_Operation,No action required. System healthy.
Desert,2025-05-18 14:00:00,,1019.986692253258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.05612222181804,0.35114434102727726,0.34036952053269515,0.21808307155700563,Stable,2.1287825942806857,6.5560712920529935,13.956450453385699,0.9116023790979462,95.4538658143997,305.99600767597735,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Plain,2025-05-18 15:00:00,,464.21530174033495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,2.783473648893964,16.290757730102563,45.34489486225613,6.502710787376596,67.67188732846195,139.2645905221005,0.0,Soiling_Severe,🚨 URGENT: High-pressure water cleaning required immediately.
Plain,2025-05-18 16:00:00,,656.0661095298079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,4.282309608853848,20.611592584760228,88.26522097949945,8.960034093896882,55.38100517836453,196.81983285894236,0.0,Temperature_Severe,⚠️ WARNING: Critical temperature. Check cooling/ventilation.
Desert,2025-05-18 17:00:00,,891.3258737541163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.127934093049184,0.39453657067664166,0.2926521612281402,0.17188384191999861,Stable,3.5873890678030063,11.526376016709461,41.34959531373028,3.0904290817069158,84.59391204078578,267.39776212623485,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Desert,2025-05-18 18:00:00,,1146.614516677869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.328100471368842,0.43657737194016183,0.1736275314971163,0.2637639264550409,Stable,2.1310354175199753,5.344483083329815,11.389282738912199,0.6618129251575651,96.69860891552567,343.9843550033607,0.0,Temperature_Severe,⚠️ WARNING: Critical temperature. Check cooling/ventilation.
Plain,2025-05-18 19:00:00,,821.9052090417202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,8.042663979257497,29.49845246849601,237.24614111221226,19.2279968165213,4.170681594918813,246.57156271251606,0.0,Normal_Operation,No action required. System healthy.
Desert,2025-05-18 20:00:00,,697.8319537181236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.308438072145629,0.44471409876494516,0.29742423326477635,0.24519543904156332,Stable,3.900865482351434,17.60212381257624,68.66351719655488,6.553438588872172,67.35742700303045,209.34958611543706,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Desert,2025-05-18 21:00:00,,1001.7029873200489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.577251463351036,0.47529051328218297,0.2912214395407978,0.35114710381532926,Stable,2.197732482308541,6.860238607412708,15.07696922389802,1.0027550989752154,94.99952757458678,300.51089619601464,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Coastal,2025-05-18 22:00:00,,1000.0,0.0,0.0,0.0,0.0,78.3865478535289,0.0,0.0,0.0,0.0,0.25,0.35,0.4,Stable,9.440038805523185,29.46164018519676,278.1190266226187,18.528915830953945,7.601652284844285,300.0,0.0,Normal_Operation,No action required. System healthy.
Coastal,2025-05-18 23:00:00,,300.49231320400986,0.0,0.0,0.0,0.0,87.46839262875751,0.0,0.0,0.0,0.0,0.25,0.35,0.4,Wind_High,2.7365269068088653,27.496386539269594,75.24460160472835,16.656673414827793,17.447608014354998,90.14769396120296,0.0,High_Temperature_Loss,Monitor ventilation. Consider surface cooling.
Coastal,2025-05-19 00:00:00,,0.0,0.0,0.0,0.0,0.0,81.84265519223271,0.0,0.0,0.0,0.0,0.25,0.35,0.4,Stable,0.0,17.77308011077844,0.0,0.0,100.0,0.0,0.0,Soiling_Severe,🚨 URGENT: High-pressure water cleaning required immediately.
Plain,2025-05-19 01:00:00,,388.9252532317515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,3.787687399587136,28.846735156420984,109.26241527120301,18.696899617372623,7.15103164642148,116.67757596952545,0.0,Normal_Operation,No action required. System healthy.
Plain,2025-05-19 02:00:00,,740.1690186231419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,6.822035059447397,29.713001564428016,202.70313839394328,18.2409444198275,9.122395349279921,222.05070558694257,0.0,Normal_Operation,No action required. System healthy.
Coastal,2025-05-19 03:00:00,,652.7198049987547,0.0,0.0,0.0,0.0,82.94209131325186,0.0,0.0,0.0,0.0,0.25,0.35,0.4,Stable,6.188501665635763,29.913896652491605,185.12219925960036,18.888484053216985,5.941460915679042,195.8159414996264,0.0,Normal_Operation,No action required. System healthy.
Desert,2025-05-19 04:00:00,,1000.2319881654207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.47693248385392,0.4397353702974304,0.305149779988084,0.23329898328811977,Stable,1.836972478223714,5.5041048372371195,10.110889103262604,0.6734540707959306,96.6416771329634,300.0695964496262,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Plain,2025-05-19 05:00:00,,720.1582145289613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,6.54972351427002,29.855517329790214,195.54538388562304,18.085334268823896,9.906625970774485,216.04746435868836,0.0,Normal_Operation,No action required. System healthy.
Coastal,2025-05-19 06:00:00,,874.7531178286731,0.0,0.0,0.0,0.0,84.80007455398363,0.0,0.0,0.0,0.0,0.25,0.35,0.4,Stable,7.874720294059061,28.49720082641253,224.4074856716274,17.089514436093715,14.811924127872933,262.4259353486019,0.0,Normal_Operation,No action required. System healthy.
Coastal,2025-05-19 07:00:00,,85.7992940603259,0.0,0.0,0.0,0.0,89.22029140595542,0.0,0.0,0.0,0.0,0.25,0.35,0.4,Stable,0.83878147030249,29.76238503693737,24.964137080991154,19.24775705267638,6.640483172955114,25.73978821809777,0.0,Normal_Operation,No action required. System healthy.
Desert,2025-05-19 08:00:00,,1072.8058047470595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.709660310929763,0.46240203214479025,0.31265927175702957,0.21119122175510566,Stable,3.7446331299807047,9.539605991082517,35.72232464117001,2.218490341233433,88.93503532610379,321.84174142411786,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Plain,2025-05-19 09:00:00,,708.2574911174879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,6.534283014143053,27.609525158536112,180.4084512719778,16.96546795977637,15.490548279057137,212.47724733524637,0.0,High_Temperature_Loss,Monitor ventilation. Consider surface cooling.
Coastal,2025-05-19 10:00:00,,799.824666575506,0.0,0.0,0.0,0.0,72.25924371281195,0.0,0.0,0.0,0.0,0.25,0.35,0.4,Stable,7.532052613740996,29.687310215979657,223.60638250720936,18.622427936565117,7.197013733043256,239.94739997265177,0.0,Normal_Operation,No action required. System healthy.
Desert,2025-05-19 11:00:00,,909.3077023234491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.117580429476044,0.4291105275460467,0.26580392373252626,0.20635308526713697,Stable,3.496380830210608,10.773688315582284,37.668917297265914,2.759705370534825,86.24179137779055,272.79231069703474,0.0,Soiling_Severe,🚨 URGENT: High-pressure water cleaning required immediately.
Coastal,2025-05-19 12:00:00,,448.86790823844944,0.0,0.0,0.0,0.0,89.42184780547055,0.0,0.0,0.0,0.0,0.25,0.35,0.4,Stable,4.254079040187562,28.202431331487478,119.97537200960987,17.79253161041554,11.561961814026489,134.66037247153483,0.0,Normal_Operation,No action required. System healthy.
Coastal,2025-05-19 13:00:00,,651.0529068749613,0.0,0.0,0.0,0.0,84.08087672187949,0.0,0.0,0.0,0.0,0.25,0.35,0.4,Stable,6.471483161582531,28.948558466356186,187.34010866711145,19.16367266666065,4.572102755155683,195.31587206248838,0.0,Normal_Operation,No action required. System healthy.
Coastal,2025-05-19 14:00:00,,274.29406267931745,0.0,0.0,0.0,0.0,86.72738612138143,0.0,0.0,0.0,0.0,0.25,0.35,0.4,Stable,2.5160743972881683,28.272131884123162,71.13478719039679,17.24725984436554,14.592017680229985,82.28821880379523,0.0,Normal_Operation,No action required. System healthy.
Desert,2025-05-19 15:00:00,,1033.7281827608745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.905896283126776,0.45210066147767375,0.37356574888799726,0.22742046733764604,Stable,2.0117111957515665,5.641455794937141,11.3489797830126,0.7314408541569594,96.35219974678864,310.1184548282623,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Plain,2025-05-19 16:00:00,,907.4317797316487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,8.256231973373009,28.672292086261866,236.7250946724851,17.378812881751617,13.36035629946406,272.2295339194946,0.0,Normal_Operation,No action required. System healthy.
Coastal,2025-05-19 17:00:00,,255.83610186510919,0.0,0.0,0.0,0.0,78.18879412101904,0.0,0.0,0.0,0.0,0.25,0.35,0.4,Wind_High,2.355439902228287,29.429132348923922,69.31855262261267,18.016323441495437,10.845257698518873,76.75083055953276,0.0,Normal_Operation,No action required. System healthy.
Desert,2025-05-19 18:00:00,,862.6291130640658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.849754547401425,0.4725486405375854,0.29669192230972086,0.2795163312220839,Stable,2.1753220469289674,7.44923285977422,16.20448047257458,1.2513656657844323,93.76243910653443,258.78873391921974,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Coastal,2025-05-19 19:00:00,,218.61070227445344,0.0,0.0,0.0,0.0,80.23467092041123,0.0,0.0,0.0,0.0,0.25,0.35,0.4,Stable,2.1191963163867036,28.163231359952924,59.68341615555873,18.145485918517135,10.36266418526398,65.58321068233603,0.0,Normal_Operation,No action required. System healthy.
Plain,2025-05-19 20:00:00,,766.8877029697043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,6.956485651301902,27.546278385964023,191.62529033872644,16.643797314276597,17.06913500289764,230.06631089091127,0.0,High_Temperature_Loss,Monitor ventilation. Consider surface cooling.
Plain,2025-05-19 21:00:00,,995.6143796712888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,9.365512387865133,29.63625859774061,277.55874702711424,18.57298855226584,7.382957948727675,298.68431390138664,0.0,Normal_Operation,No action required. System healthy.
Himalayan,2025-05-19 22:00:00,,782.9156550843221,0.0,0.0,1.6326799104670329,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.5,Snow_Slide,7.379262580991958,29.81247763104533,219.99410062943258,18.716952856366554,6.732640732475059,234.87469652529663,-1.6326799104670329,Normal_Operation,No action required. System healthy.
Coastal,2025-05-19 23:00:00,,750.2526767445215,0.0,0.0,0.0,0.0,75.779145491348,0.0,0.0,0.0,0.0,0.25,0.35,0.4,Stable,5.038538672702641,20.786247941889123,104.73231411559402,9.298141452389846,53.6738064335112,225.07580302335646,0.0,Temperature_Severe,⚠️ WARNING: Critical temperature. Check cooling/ventilation.
Himalayan,2025-05-20 00:00:00,,919.6458220244431,0.0,0.0,9.626360850637496,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.5,Snow_Slide,9.054839639947271,29.514413132226426,267.24827797946415,19.359241653491775,3.4834548436180945,275.8937466073329,-9.626360850637496,Normal_Operation,No action required. System healthy.
Coastal,2025-05-20 01:00:00,,362.70340702051055,0.0,0.0,0.0,0.0,94.48249993543513,0.0,0.0,0.0,0.0,0.25,0.35,0.4,Stable,3.3442788754766988,29.15743385178202,97.5105900936238,17.890042347950754,11.201454805364309,108.81102210615316,0.0,Normal_Operation,No action required. System healthy.
Desert,2025-05-20 02:00:00,,779.7913094606116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.017555530289798,0.5236315125331529,0.2900168162906792,0.28524340408985355,Stable,2.1186284284892394,7.93404329177148,16.809289670811403,1.435848368092883,92.84520464463098,233.93739283818348,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Coastal,2025-05-20 03:00:00,,630.9246812475759,0.0,0.0,0.0,0.0,82.42507431275791,0.0,0.0,0.0,0.0,0.25,0.35,0.4,Stable,6.114045250105569,27.668598881859577,169.1670655707098,17.856172996391255,11.094506398688964,189.27740437427278,0.0,Normal_Operation,No action required. System healthy.
Himalayan,2025-05-20 04:00:00,,633.7708351799192,0.0,0.0,2.0663104578219187,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.5,Stable,6.076235330206562,28.820197241071952,175.11830069972308,18.401423853416183,8.377986230844348,190.13125055397578,-2.0663104578219187,Normal_Operation,No action required. System healthy.
Desert,2025-05-20 05:00:00,,757.9195483260743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.73456377811831,0.42426785959493934,0.33722648041507014,0.3963078669259147,Stable,4.810765332387152,20.002922690653417,96.2293670266158,8.456904447135399,57.86360032474735,227.37586449782228,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Desert,2025-05-20 06:00:00,,683.7896718936865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.979250505139426,0.4572090995754465,0.3009269972644517,0.1896709235646261,Stable,1.6457033439247721,7.1955418037624,11.841727207802268,1.153394944344635,94.25540642276033,205.13690156810597,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Plain,2025-05-20 07:00:00,,501.28209688119273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,4.757108619080582,29.853236245066814,142.01508744885618,18.86183049774102,6.189229166402621,150.38462906435782,0.0,Normal_Operation,No action required. System healthy.
Desert,2025-05-20 08:00:00,,833.7961812727722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.75902020936714,0.4934563768609097,0.4282920829622199,0.2543117437648598,Stable,5.219858173283586,18.12074377383694,94.5877124938404,7.5567744150150675,62.33648802505518,250.13885438183164,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Coastal,2025-05-20 09:00:00,,558.8525773804186,0.0,0.0,0.0,0.0,94.90192289491495,0.0,0.0,0.0,0.0,0.25,0.35,0.4,Wind_High,5.143860560090231,29.129980633458075,149.84055849663724,17.853488816913412,11.155986159809961,167.65577321412556,0.0,Normal_Operation,No action required. System healthy.
Plain,2025-05-20 10:00:00,,727.1849134436696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,7.084560375758908,28.240807836740984,200.07370817959682,18.32550423254031,8.706953790541405,218.1554740331009,0.0,Normal_Operation,No action required. System healthy.
Plain,2025-05-20 11:00:00,,716.8933572779895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,6.576101254728064,29.387974722512848,193.25829744663338,17.9551341581369,10.556727038909909,215.06800718339684,0.0,Normal_Operation,No action required. System healthy.
Plain,2025-05-20 12:00:00,,486.149101248984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,4.50385757618303,29.723699056506643,133.87130718783183,18.33291853042133,8.834789749526472,145.8447303746952,0.0,Normal_Operation,No action required. System healthy.
Plain,2025-05-20 13:00:00,,891.2590004182692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,8.123208639979653,27.48421801987601,223.2600372821413,16.687492057629864,16.811256234122496,267.37770012548077,0.0,High_Temperature_Loss,Monitor ventilation. Consider surface cooling.
Plain,2025-05-20 14:00:00,,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,10.553395256609296,29.22055258923117,308.3760410906947,18.67813695279798,6.835032903113392,330.0,0.0,Normal_Operation,No action required. System healthy.
